UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_ROWS,DIM_COLS,NUM_FRAMES,CASC_LEN,DIM_A_LEADING,DIM_Q_LEADING,DIM_R_LEADING,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
qrd,2,cfloat,100,36,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,64,40,8,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,168,120,2,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,144,28,2,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,304,64,5,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,384,32,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,324,8,3,3,0,0,0,1,1,1,63164.8,141859.2,105.06,74011.2,88859.0,109.38,22.0,3.0,3.0,7.0,138089.0,2608 3286 3234
qrd,2,float,16,16,1,10,0,0,0,1,1,1,5219.2,13619.04,37.62,6807.82,9108.0,35.13,40.0,10.0,10.0,21.0,18002.0,8160 9056 8144 8144 8144 8144 8144 8144 8144 8944
qrd,22,float,96,16,6,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,16,3,3,0,0,0,1,1,1,50296.0,108981.12,27.95,54940.8,57634.0,27.98,12.0,3.0,3.0,6.0,20106.0,2516 3444 3412
qrd,22,cfloat,184,16,2,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,704,112,2,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,352,16,2,7,0,0,0,1,1,1,40240.0,107238.4,203.76,55280.0,68008.0,207.03,32.0,7.0,7.0,12.0,112193.0,2520 3146 3146 2492 2492 3146 3110
qrd,1,cfloat,128,12,3,8,0,0,0,1,1,1,35291.19,86548.8,103.6,44476.8,54682.0,105.33,34.0,8.0,8.0,14.0,97007.0,2640 2576 2576 2576 2576 2576 2576 3234
qrd,2,float,72,8,3,6,1,0,0,1,1,1,28051.2,66825.94,51.37,33638.15,42106.0,51.29,24.0,6.0,6.0,8.0,24894.0,8720 8928 8912 8928 8928 8768
qrd,1,cfloat,124,36,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,880,8,1,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,264,40,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,24,6,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,224,48,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,24,20,3,10,0,0,0,1,1,1,82852.8,213374.28,13.45,106999.63,134685.0,13.36,40.0,10.0,10.0,21.0,48949.0,9728 11056 11056 9584 9584 9584 11056 9584 11056 10832
qrd,1,cfloat,168,4,1,2,0,0,0,1,1,1,3422.4,7325.6,166.5,4036.06,4731.0,177.55,8.0,2.0,2.0,4.0,16475.0,2432 2448
qrd,1,cfloat,156,56,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,80,40,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,816,32,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,168,40,6,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,408,32,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,76,24,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,12,2,9,0,0,0,1,1,1,1752.0,5275.42,107.21,2686.15,3326.0,108.23,36.0,9.0,9.0,15.0,20861.0,2302 2520 2520 2520 2520 2520 2520 2520 2466
qrd,22,cfloat,240,16,8,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,616,32,8,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,24,3,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,12,3,1,0,0,0,1,1,1,18888.0,36840.85,30.55,18852.0,22382.0,32.16,4.0,1.0,1.0,2.0,14253.0,2846
qrd,22,float,16,16,5,10,0,0,0,1,1,1,13112.0,56377.6,45.15,28345.6,29765.0,45.15,40.0,10.0,10.0,21.0,30540.0,2724 1976 1976 1976 1976 1976 1976 1976 2692 2036
qrd,2,cfloat,536,12,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,584,56,4,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,212,4,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,224,96,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,168,24,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,88,3,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,512,16,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,360,16,6,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,160,4,5,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,216,32,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,36,12,4,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,104,104,1,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,744,16,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,112,48,7,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,32,6,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,244,12,3,5,0,0,0,1,1,1,76516.8,178212.8,95.47,92004.3,113386.0,96.83,32.0,5.0,5.0,11.0,161029.0,2682 3286 3286 2576 3234
qrd,2,cfloat,148,16,1,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,48,48,7,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,112,4,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,36,16,2,10,0,0,0,1,1,1,8001.6,22511.42,100.04,11515.32,14233.0,101.17,40.0,10.0,10.0,21.0,39947.0,2720 3284 2646 2646 2646 2646 2646 2646 2646 3232
qrd,2,cfloat,20,16,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,96,56,7,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,8,4,4,2,0,0,0,1,1,1,1582.4,2995.3,82.81,1544.0,1843.0,86.81,8.0,2.0,2.0,4.0,5595.0,2164 2524
qrd,22,float,320,176,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,4,6,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,72,24,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,248,4,5,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,608,48,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,40,5,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,24,6,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,336,64,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,360,32,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,72,16,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,496,8,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,4,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,184,48,7,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,304,16,4,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,64,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,368,56,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,108,40,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,104,8,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,392,200,2,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,440,40,1,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,456,4,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,224,32,6,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,256,16,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,56,4,4,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,80,32,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,204,20,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,616,8,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,16,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,104,48,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,128,16,3,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,12,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,280,48,8,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,20,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,136,80,1,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,616,12,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,72,16,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,228,12,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,48,12,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,352,232,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,608,88,3,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,256,100,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,4,3,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,180,36,6,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,20,3,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,96,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,208,48,4,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,156,48,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,304,28,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,52,16,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,348,36,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,656,48,2,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,128,8,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,116,12,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,496,48,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,316,36,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,944,80,1,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,40,40,7,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,160,28,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,72,4,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,32,3,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,352,80,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,700,12,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,20,12,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,16,6,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,368,16,8,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,184,112,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,500,4,8,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,16,12,4,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,200,64,2,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,436,12,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,404,88,1,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,56,28,6,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,64,40,8,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,756,8,4,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,168,16,6,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,8,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,304,40,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,436,128,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,312,24,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,356,12,6,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,188,12,5,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,248,112,4,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,336,32,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,408,16,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,144,80,6,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,72,64,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,56,40,3,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,44,12,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,116,28,4,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,116,20,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,48,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,16,7,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,8,4,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,8,8,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,24,24,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,16,4,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,100,20,6,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,88,12,5,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,224,4,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,880,24,3,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,76,44,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,212,8,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,992,64,2,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,436,28,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,176,24,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,260,4,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,16,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,208,32,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,96,28,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,148,12,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,136,88,4,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,112,32,6,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,496,56,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,184,24,6,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,32,8,5,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,224,20,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,128,12,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,136,8,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,64,56,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,148,84,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,132,12,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,120,56,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,88,80,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,136,32,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,284,12,3,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,52,12,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,280,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,40,8,8,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,96,40,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,12,2,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,200,80,3,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,64,36,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,684,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,372,20,3,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,24,16,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,176,16,5,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,416,32,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,288,80,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,80,64,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,84,12,5,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,824,16,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,32,20,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,60,4,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,24,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,356,68,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,224,32,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,32,20,4,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,256,72,3,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,172,132,3,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,64,2,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,544,32,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,780,12,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,24,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,244,12,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,12,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,48,6,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,160,144,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,152,8,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,128,52,4,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,24,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,1024,48,3,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,84,12,8,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,656,16,6,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,176,8,6,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,8,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,152,104,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,136,28,3,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,240,24,4,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,256,8,6,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,624,20,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,496,4,4,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,40,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,280,8,5,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,364,28,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,400,32,8,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,68,12,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,152,152,2,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,784,160,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,124,68,3,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,96,24,7,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,72,32,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,56,40,1,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,96,88,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,40,36,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,96,32,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,336,8,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,160,32,4,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,196,4,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,544,12,5,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,680,24,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,76,52,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,92,28,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,256,24,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,12,8,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,1008,68,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,56,8,4,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,20,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,132,8,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,772,4,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,892,12,6,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,52,20,5,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,40,12,4,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,48,32,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,144,4,8,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,180,16,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,108,12,5,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,496,24,4,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,48,48,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,72,24,4,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,272,12,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,16,6,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,64,12,6,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,1012,12,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,1008,32,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,32,12,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,192,16,2,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,8,4,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,80,12,8,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,208,40,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,80,80,2,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,16,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,12,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,12,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,344,12,5,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,176,40,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,288,104,2,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,488,80,2,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,984,40,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,324,4,6,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,52,28,5,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,56,52,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,84,8,8,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,56,8,2,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,196,64,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,1000,8,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,8,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,96,60,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,200,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,552,8,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,236,20,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,632,64,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,40,36,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,72,52,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,124,4,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,84,8,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,136,96,6,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,8,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,336,8,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,4,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,80,64,7,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,136,24,4,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,12,3,1,1,0,0,default,default,default,,,,,,,,,,,,
